,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott,increase_rmse_all,percent_increase_rmse_all,increase_rmse_non-boycott,percent_increase_rmse_non-boycott,increase_rmse_boycott,percent_increase_rmse_boycott,increase_rmse_all-like-boycott,percent_increase_rmse_all-like-boycott,increase_ndcg10_all,percent_increase_ndcg10_all,increase_ndcg10_non-boycott,percent_increase_ndcg10_non-boycott,increase_ndcg10_boycott,percent_increase_ndcg10_boycott,increase_ndcg10_all-like-boycott,percent_increase_ndcg10_all-like-boycott,increase_ndcg5_all,percent_increase_ndcg5_all,increase_ndcg5_non-boycott,percent_increase_ndcg5_non-boycott,increase_ndcg5_boycott,percent_increase_ndcg5_boycott,increase_ndcg5_all-like-boycott,percent_increase_ndcg5_all-like-boycott,increase_ndcgfull_all,percent_increase_ndcgfull_all,increase_ndcgfull_non-boycott,percent_increase_ndcgfull_non-boycott,increase_ndcgfull_boycott,percent_increase_ndcgfull_boycott,increase_ndcgfull_all-like-boycott,percent_increase_ndcgfull_all-like-boycott
0005_KNNBaseline_item_msd,998038,6034,3706,6 user sample,KNNBaseline_item_msd,0.8860428954546155,0.0008135863323032178,0.8855752828436522,0.00034597372133993165,1.079345196544971,0.19411588742265876,1.079345196544971,0.19411588742265876,0.7907445842597347,-0.0013902968344974287,0.7906609281000515,-0.0014739529941806273,0.8515939358424548,0.05945905474822266,0.8515939358424548,0.05945905474822266,0.7826297896613051,0.7825907907285111,0.8188797491176183,0.8188797491176183,0.9081197215298836,0.9081022930552493,0.9256378979927806,0.9256378979927806,29.99363832473755,29.99363832473755,29.99363832473755,29.99363832473755,257.20276436805733,470.4667507648468,473.85277009010315,473.86645708084114,200041.8,199607.6,434.2,434.2,0.0007018891214428669,0.0792789576470528,0.00023427651047958076,0.02646172591167855,0.19400419021179838,21.912933979564308,0.19400419021179838,21.912933979564308,-0.0008697014430182337,-0.10986429359926965,-0.0009533576027014323,-0.12043208667654251,0.05997965013970186,7.576878187140739,0.05997965013970186,7.576878187140739,-0.00016651760692187878,-0.021272150286833318,-0.00020551653971589978,-0.026254152939620225,0.03608344184939127,4.609556983644175,0.03608344184939127,4.609556983644175,-7.842267474555964e-05,-0.008634974123872463,-9.5851149379933e-05,-0.01055399088751457,0.017439753788151435,1.920258690180942,0.017439753788151435,1.920258690180942
0005_SVD,998038,6034,3706,6 user sample,SVD,0.8745397600273412,0.00014320545675838847,0.8740186314848065,-0.00037792308577633266,1.0875907704353316,0.21319421586474874,1.0875907704353316,0.21319421586474874,0.7922349440558181,-0.001451927406893927,0.7921821944036431,-0.0015046770590687595,0.8306188458493329,0.036931974386620985,0.8306188458493329,0.036931974386620985,0.7835838471893224,0.783567114723265,0.7991166418945924,0.7991166418945924,0.9089945938179432,0.9089834327745032,0.9202136336850844,0.9202136336850844,114.75074024200441,114.75074024200441,114.75074024200441,114.75074024200441,67.08795428276062,103.98055005073549,108.71250405311585,108.72795195579529,200041.8,199607.6,434.2,434.2,-0.010801246305831347,-1.2200097169978603,-0.011322374848366068,-1.27887161753188,0.202249764102159,22.844278380351916,0.202249764102159,22.844278380351916,0.0006206583530651288,0.07840413750418128,0.0005679087008901851,0.07174058264828129,0.039004560146579936,4.927217819465419,0.039004560146579936,4.927217819465419,0.0007875399210953704,0.10060598316357641,0.0007708074550379918,0.09846845825422024,0.016320334626365396,2.0848762921888944,0.016320334626365396,2.0848762921888944,0.0007964496133140431,0.08769557815068518,0.000785288569874032,0.08646665652039649,0.012015489480455166,1.3230030866202602,0.012015489480455166,1.3230030866202602
0006_KNNBaseline_item_msd,999656,6034,3706,6 user sample,KNNBaseline_item_msd,0.8851655417164135,-6.37674058987514e-05,0.8852311626790605,1.8535567483102253e-06,0.7552168284166321,-0.13001248070568014,0.7552168284166321,-0.13001248070568014,0.7923162997487024,0.00018141865447030006,0.7922572234977707,0.00012234240353858894,0.8508189129518481,0.05868403185761595,0.8508189129518481,0.05868403185761595,0.7840737959576781,0.7840613342639442,0.7958415578670353,0.7958415578670353,0.90852494680247,0.9085080765447102,0.9254785301590501,0.9254785301590501,30.14947509765625,30.14947509765625,30.14947509765625,30.14947509765625,241.9449450969696,455.4071744918823,460.2513560771942,460.25609345436095,200041.8,199931.2,110.6,110.6,-0.0001754646167591023,-0.01981887380161303,-0.00010984365411204067,-0.012406931716286523,-0.13012417791654052,-14.697633678516414,-0.13012417791654052,-14.697633678516414,0.000702014045949495,0.08868132607362995,0.0006429377950177839,0.08121856902153023,0.05920462724909514,7.478974080986479,0.05920462724909514,7.478974080986479,0.0012774886894511006,0.1631955436669384,0.0012650269957171778,0.16160359776502028,0.013045250598808233,1.6664936302948408,0.013045250598808233,1.6664936302948408,0.0003268025978407918,0.035983623169258405,0.00030993234008103165,0.034126070622227535,0.01728038595442094,1.902710995908778,0.01728038595442094,1.902710995908778
0006_SVD,999656,6034,3706,6 user sample,SVD,0.8735250474765504,-0.0008715070940324977,0.8735791697316511,-0.0008173848389317895,0.7678466027474582,-0.10654995182312466,0.7678466027474582,-0.10654995182312466,0.7938795563399209,0.00019268487720902616,0.7938386613979515,0.00015178993523956574,0.8328693106343807,0.03918243917166886,0.8328693106343807,0.03918243917166886,0.7861996842394051,0.786202518279414,0.7806877493405857,0.7806877493405857,0.9097507185573276,0.9097395568937309,0.9209667682706494,0.9209667682706494,109.55154008865357,109.55154008865357,109.55154008865357,109.55154008865357,60.050449228286745,99.69136476516724,103.60027399063112,103.60626840591429,200041.8,199931.2,110.6,110.6,-0.011815958856622233,-1.3346223401037902,-0.011761836601521525,-1.328509186560291,-0.11749440358571439,-13.271090206511767,-0.11749440358571439,-13.271090206511767,0.002265270637167971,0.2861583826973239,0.0022243756951985105,0.28099236400513267,0.041255024931627804,5.211505865511737,0.041255024931627804,5.211505865511737,0.003403376971178096,0.4347717202518587,0.003406211011186988,0.4351337607958135,-0.002108557927641308,-0.26936227318185413,-0.002108557927641308,-0.26936227318185413,0.0015525743526983993,0.17095105981064232,0.0015414126891016844,0.16972206989605823,0.012768624066020196,1.405929328032546,0.012768624066020196,1.405929328032546
0007_KNNBaseline_item_msd,998868,6034,3706,6 user sample,KNNBaseline_item_msd,0.8859080141926443,0.0006787050703320753,0.885620470503923,0.0003911613816107717,1.0789463283939722,0.19371701927166,1.0789463283939722,0.19371701927166,0.7915637548058151,-0.0005711262884170454,0.7915899911102944,-0.0005448899839377574,0.7686010741836867,-0.02353380691054541,0.7686010741836867,-0.02353380691054541,0.7825984765584195,0.7826142752126387,0.7636082050310117,0.7636082050310117,0.907984631160146,0.9079920022704916,0.9005833236529048,0.9005833236529048,30.30991005897522,30.30991005897522,30.30991005897522,30.30991005897522,254.18862133026127,461.47595467567436,465.1277114391328,465.1378219127655,200041.8,199773.6,268.2,268.2,0.0005670078594717243,0.06404400738424028,0.00027946417075042085,0.03156570956855155,0.1936053220607996,21.867881491523484,0.1936053220607996,21.867881491523484,-5.05308969378504e-05,-0.006383272491475032,-2.429459245856247e-05,-0.0030689936876259157,-0.023013211519066212,-2.907124332481735,-0.023013211519066212,-2.907124332481735,-0.0001978307098075005,-0.025272310046770996,-0.00018203205558831037,-0.023254076941619583,-0.019188102237215343,-2.4512254412871797,-0.019188102237215343,-2.4512254412871797,-0.0002135130444831379,-0.023509522216666252,-0.00020614193413759363,-0.022697903035039355,-0.007614820551724355,-0.8384536568716698,-0.007614820551724355,-0.8384536568716698
0007_SVD,998868,6034,3706,6 user sample,SVD,0.8741687815189207,-0.00022777305166210565,0.8738623865212378,-0.0005341680493450296,1.078405371411888,0.20400881684130512,1.078405371411888,0.20400881684130512,0.7929420506963164,-0.000744820766395482,0.7929827788196608,-0.0007040926430509352,0.7573304644351978,-0.03635640702751408,0.7573304644351978,-0.03635640702751408,0.7837908360260324,0.7838240562851628,0.7464250412230073,0.7464250412230073,0.9090817925352692,0.9090934257693868,0.8973984965567137,0.8973984965567137,118.01107029914856,118.01107029914856,118.01107029914856,118.01107029914856,46.79380168914795,79.92662787437439,85.85687074661254,85.8706708908081,200041.8,199773.6,268.2,268.2,-0.011172224814251841,-1.2619120468082663,-0.011478619811934765,-1.2965196155858523,0.19306436507871538,21.8067799523183,0.19306436507871538,21.8067799523183,0.0013277649935634628,0.167728781244106,0.0013684931169078984,0.17287372671565968,-0.03428382126755514,-4.330874503751507,-0.03428382126755514,-4.330874503751507,0.0009945287578053685,0.12704821785325449,0.0010277490169358083,0.13129201139468938,-0.036371266045219675,-4.646325705360919,-0.036371266045219675,-4.646325705360919,0.00088364833064003,0.09729686591838402,0.0008952815647575996,0.09857777958153156,-0.010799647647915522,-1.1891290151637017,-0.010799647647915522,-1.1891290151637017
0008_KNNBaseline_item_msd,999521,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853637506657666,0.00013444154345432224,0.8853596992597735,0.00013039013746130038,0.8896176094591519,0.004388300336839679,0.8896176094591519,0.004388300336839679,0.7911043407855589,-0.0010305403086732225,0.7911123975588248,-0.001022483535407348,0.7805621071603003,-0.011572773933931857,0.7805621071603003,-0.011572773933931857,0.7824719013240702,0.7824854130524297,0.7692572266586578,0.7692572266586578,0.9081008495745154,0.9081010520470084,0.9078970389774244,0.9078970389774244,31.82203178405761,31.82203178405761,31.82203178405761,31.82203178405761,258.80991039276125,460.26265330314635,463.6693015575409,463.67708134651184,200041.8,199904.2,137.6,137.6,2.274433259397135e-05,0.002568991205792198,1.8692926600949455e-05,0.0021113815430700736,0.004276603125979328,0.4830458654221593,0.004276603125979328,0.4830458654221593,-0.0005099449171940273,-0.06441835707162932,-0.0005018881439281531,-0.06340059205508192,-0.011052178542452662,-1.3961570353219594,-0.011052178542452662,-1.3961570353219594,-0.0003244059441568359,-0.04144193593464122,-0.00031089421579733045,-0.03971585109826046,-0.01353908060956921,-1.7295790084673983,-0.01353908060956921,-1.7295790084673983,-9.729463011376449e-05,-0.010712929852876104,-9.709215762077061e-05,-0.01069063598514626,-0.00030110522720483424,-0.033154133723597566,-0.00030110522720483424,-0.033154133723597566
0008_SVD,999521,6034,3706,6 user sample,SVD,0.8736182098899956,-0.0007783446805872396,0.8736058880502832,-0.0007906665202996876,0.8899319606765422,0.015535406105959382,0.8899319606765422,0.015535406105959382,0.7937144147842348,2.7543321522882642e-05,0.7937334193582364,4.654789552449578e-05,0.7717025192363971,-0.021984352226314785,0.7717025192363971,-0.021984352226314785,0.7850912362875027,0.7851194161476893,0.7573927245321956,0.7573927245321956,0.9094195406018114,0.909423803061874,0.9051363527420072,0.9051363527420072,110.13758969306946,110.13758969306946,110.13758969306946,110.13758969306946,64.1102741241455,97.72202816009522,102.51234984397888,102.51910843849184,200041.8,199904.2,137.6,137.6,-0.011722796443176975,-1.3240995683380148,-0.011735118282889423,-1.325491330339809,0.0045909543433696465,0.5185520958058926,0.0045909543433696465,0.5185520958058926,0.0021001290814818274,0.26529701641468545,0.0021191336554834406,0.2676977530290761,-0.01991176646635584,-2.51533692935812,-0.01991176646635584,-2.51533692935812,0.0022949290192756377,0.2931706496271545,0.002323108879462299,0.2967705465511707,-0.025403582736031383,-3.245235382456497,-0.025403582736031383,-3.245235382456497,0.0012213963971822173,0.13448567418642735,0.0012256588572447935,0.13495500569627195,-0.0030617914626219767,-0.3371281346653043,-0.0030617914626219767,-0.3371281346653043
0009_KNNBaseline_item_msd,998708,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853162563622329,8.69472399206428e-05,0.8851980125762257,-3.1296546086578836e-05,0.9602026656902732,0.07497335656796111,0.9602026656902732,0.07497335656796111,0.7910307986936853,-0.0011040824005468242,0.7910823526422087,-0.0010525284520234157,0.7411686414256335,-0.05096623966859859,0.7411686414256335,-0.05096623966859859,0.7833468684292926,0.7833894594799184,0.7407287286963509,0.7407287286963509,0.9082204325405012,0.9082275954182804,0.901028300715936,0.901028300715936,32.43431644439697,32.43431644439697,32.43431644439697,32.43431644439697,260.2414735794067,477.64518761634827,480.9508056163788,480.96175227165224,200041.8,199741.6,300.2,300.2,-2.47499709397081e-05,-0.002795529718228612,-0.00014299375694692973,-0.016151263289968763,0.07486165935710065,8.455686432864562,0.07486165935710065,8.455686432864562,-0.0005834870090676292,-0.07370849915241746,-0.0005319330605442207,-0.06719599054127717,-0.050445644277119395,-6.37250302176349,-0.050445644277119395,-6.37250302176349,0.0005505611610655547,0.07033262113702124,0.0005931522116914278,0.0757735066177545,-0.04206757857187615,-5.374013415914288,-0.04206757857187615,-5.374013415914288,2.2288335872033826e-05,0.0024541270001771733,2.9451213651165986e-05,0.0032428180831572183,-0.007169843488693206,-0.7894580642390902,-0.007169843488693206,-0.7894580642390902
0009_SVD,998708,6034,3706,6 user sample,SVD,0.8737620764134482,-0.000634478157134688,0.8736263682884301,-0.0007701862821527516,0.95921104964746,0.0848144950768771,0.95921104964746,0.0848144950768771,0.7928925923759478,-0.0007942790867641047,0.7929637771660626,-0.0007230942966492959,0.7260201403168974,-0.06766673114581445,0.7260201403168974,-0.06766673114581445,0.7848698237250564,0.7849125020559427,0.7429136084048936,0.7429136084048936,0.9093634809931432,0.9093788911071241,0.8938812271321569,0.8938812271321569,109.1145350933075,109.1145350933075,109.1145350933075,109.1145350933075,74.27711730003357,114.74357714653016,123.24182262420656,123.25191240310669,200041.8,199741.6,300.2,300.2,-0.011578929919724423,-1.307849725348317,-0.011714638044742487,-1.323178070477176,0.07387004331428737,8.343682579465714,0.07387004331428737,8.343682579465714,0.00127830667319484,0.16148100107365138,0.0013494914633096489,0.17047335901873503,-0.0655941453858555,-8.286124514241747,-0.0655941453858555,-8.286124514241747,0.002073516456829405,0.26488582503224684,0.0021161947877156306,0.2703378603177942,-0.0398826988633334,-5.094901252474546,-0.0398826988633334,-5.094901252474546,0.0011653367885140486,0.12831305546595376,0.0011807469024949224,0.13000983431087967,-0.01431691707247229,-1.5764089768109566,-0.01431691707247229,-1.5764089768109566
0010_KNNBaseline_item_msd,999868,6034,3705,6 user sample,KNNBaseline_item_msd,0.8855458836435158,0.0003165745212035942,0.8854629475926439,0.00023363847033164298,1.0978984104325045,0.21266910131019226,1.0978984104325045,0.21266910131019226,0.7916749877578149,-0.00045989333641727187,0.7916589087740107,-0.00047597232022145164,0.8097293459107281,0.01759446481649596,0.8097293459107281,0.01759446481649596,0.7838255545772826,0.7837766168408588,0.8375378204932891,0.8375378204932891,0.9084027269704864,0.9083894475462768,0.9217485727565241,0.9217485727565241,29.09499831199646,29.09499831199646,29.09499831199646,29.09499831199646,256.2705457687378,455.22658133506775,458.98725757598885,458.99061465263367,200041.8,199973.6,68.2,68.2,0.0002048773103432433,0.02314106190469886,0.00012194125947129208,0.013773366262152214,0.21255740409933188,24.008534855928954,0.21255740409933188,24.008534855928954,6.0702055061923055e-05,0.007668135373281574,4.462307125774334e-05,0.005636971447291323,0.018115060207975153,2.2883695424841366,0.018115060207975153,2.2883695424841366,0.0010292473090556253,0.13148341394806187,0.0009803095726317324,0.12523175742266587,0.054741513225062044,6.993072491118015,0.054741513225062044,6.993072491118015,0.00020458276585721968,0.022526225930178122,0.00019130334164763063,0.021064053353155435,0.013550428551894922,1.4920123585764373,0.013550428551894922,1.4920123585764373
0010_SVD,999868,6034,3705,6 user sample,SVD,0.8741266147470826,-0.00026993982350020934,0.8740383296756269,-0.00035822489495596077,1.0991009349195349,0.224704380348952,1.0991009349195349,0.224704380348952,0.7929252615888848,-0.0007616098738271183,0.7929111713034156,-0.0007757001592962888,0.8076121110660699,0.013925239603358008,0.8076121110660699,0.013925239603358008,0.7847171738538457,0.7846764262678055,0.8300237088267146,0.8300237088267146,0.909203849912688,0.9091905003127289,0.9226197023331556,0.9226197023331556,114.57272529602051,114.57272529602051,114.57272529602051,114.57272529602051,55.27632517814637,93.62483339309692,97.73817811012267,97.74260969161988,200041.8,199973.6,68.2,68.2,-0.011214391586089945,-1.266674818614437,-0.011302676657545696,-1.2766466905625582,0.21375992858636228,24.144360992799182,0.21375992858636228,24.144360992799182,0.0013109758861318266,0.16560791155606952,0.0012968856006626561,0.163827968252411,0.015997825363316953,2.020911655114326,0.015997825363316953,2.020911655114326,0.0019208665856186302,0.2453852385075752,0.0018801189995785172,0.24017985038019476,0.04722740155848759,6.03316611486071,0.04722740155848759,6.03316611486071,0.0010057057080588017,0.11073637558900393,0.000992356108099668,0.10926647609137559,0.014421558128526413,1.587930807891746,0.014421558128526413,1.587930807891746
0011_KNNBaseline_item_msd,999663,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853989803377502,0.00016967121543798314,0.8853389773443411,0.00010966822202884696,0.9858691505574328,0.1006398414351205,0.9858691505574328,0.1006398414351205,0.7916955113190133,-0.0004393697752188563,0.7917238755677473,-0.00041100552648487554,0.7587496206625497,-0.03338526043168244,0.7587496206625497,-0.03338526043168244,0.7835336978036854,0.7835411333743343,0.7750657833540446,0.7750657833540446,0.9082125740891568,0.90821270528791,0.9080801481288792,0.9080801481288792,31.182047748565672,31.182047748565672,31.182047748565672,31.182047748565672,255.63408875465396,475.81052389144895,479.53430829048165,479.5393354415893,200041.8,199932.6,109.2,109.2,5.797400457763224e-05,0.006548211837351109,-2.0289888315039306e-06,-0.00022917596914520178,0.10052814422426026,11.354737158354258,0.10052814422426026,11.354737158354258,8.122561626033864e-05,0.010260756750774258,0.00010958986499431944,0.01384384629908888,-0.032864665040203245,-4.151600802785886,-0.032864665040203245,-4.151600802785886,0.0007373905354584043,0.0941995419002067,0.0007448261061072659,0.09514941488502059,-0.007730523914182386,-0.9875524248651704,-0.007730523914182386,-0.9875524248651704,1.44298845276003e-05,0.001588847612129568,1.4561083280795195e-05,0.0016032936615992895,-0.00011799607575002646,-0.01299232733550272,-0.00011799607575002646,-0.01299232733550272
0011_SVD,999663,6034,3706,6 user sample,SVD,0.8738965252133764,-0.0005000293572064995,0.8738280130524828,-0.0005685415181000407,0.988183235433479,0.11378668086289613,0.988183235433479,0.11378668086289613,0.7932167618675469,-0.0004701095951650247,0.7932394729694523,-0.0004473984932595876,0.7660821175865461,-0.027604753876165792,0.7660821175865461,-0.027604753876165792,0.7848617348806199,0.7848621825794483,0.7812945884576057,0.7812945884576057,0.90932021978083,0.9093230725089788,0.9064530243635552,0.9064530243635552,117.98226037025452,117.98226037025452,117.98226037025452,117.98226037025452,64.09732060432434,100.5068781375885,105.11597986221314,105.12320618629455,200041.8,199932.6,109.2,109.2,-0.011444481119796235,-1.2926636220314678,-0.011512993280689776,-1.3004021273535356,0.10284222910030638,11.616114961877715,0.10284222910030638,11.616114961877715,0.00160247616479392,0.20243143583131867,0.0016251872666993572,0.20530039642432713,-0.025532168116206844,-3.2253293778725514,-0.025532168116206844,-3.2253293778725514,0.0020654276123929227,0.2638524981806281,0.0020658753112212658,0.2639096904315606,-0.001501718810621333,-0.1918403033685704,-0.001501718810621333,-0.1918403033685704,0.0011220755762008094,0.12354964424459237,0.001124928304349626,0.12386375280856825,-0.00174511984107395,-0.19215188361811397,-0.00174511984107395,-0.19215188361811397
0012_KNNBaseline_item_msd,997635,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854669234416515,0.00023761431933921884,0.8854510715005868,0.00022176237827453707,0.8906876410442554,0.005458331921943116,0.8906876410442554,0.005458331921943116,0.791010590470529,-0.001124290623703117,0.7911293876149671,-0.0010054934792650405,0.7048332112834613,-0.08730166981077081,0.7048332112834613,-0.08730166981077081,0.7830785525095452,0.7831769926000317,0.6916490446255034,0.6916490446255034,0.9081543047523886,0.9081747552610516,0.8875941826708977,0.8875941826708977,32.925083351135264,32.925083351135264,32.925083351135264,32.925083351135264,262.73192863464357,472.8646015167236,476.1861293315888,476.20359721183775,200041.8,199527.0,514.8,514.8,0.00012591710847886795,0.014222441700783784,0.00011006516741418615,0.012431951827245004,0.005346634711082765,0.6039068192748674,0.005346634711082765,0.6039068192748674,-0.000603695232223922,-0.0762612857204811,-0.00048489808778584553,-0.06125433769242541,-0.08678107441929162,-10.96254526814811,-0.08678107441929162,-10.96254526814811,0.00028224524131814643,0.036056026158722596,0.00038068533180468656,0.048631467505664126,-0.09114726264272366,-11.643803349150424,-0.09114726264272366,-11.643803349150424,-4.38394522406238e-05,-0.004827080138884999,-2.3388943577562493e-05,-0.002575312857311086,-0.020603961533731452,-2.268663690320105,-0.020603961533731452,-2.268663690320105
0012_SVD,997635,6034,3706,6 user sample,SVD,0.8739307217024056,-0.00046583286817725167,0.8738854184081601,-0.0005111361624227094,0.8904077794940752,0.016011224923492384,0.8904077794940752,0.016011224923492384,0.7932521951781217,-0.000434676284590152,0.7933748821761084,-0.0003119892866034757,0.7042544331563476,-0.08943243830636427,0.7042544331563476,-0.08943243830636427,0.7858857246061993,0.7859912733858736,0.6878677358457629,0.6878677358457629,0.9095131324417588,0.9095345904285368,0.8879406019405712,0.8879406019405712,122.9107581615448,122.9107581615448,122.9107581615448,122.9107581615448,67.48763027191163,102.17397909164428,108.18382925987244,108.19946985244749,200041.8,199527.0,514.8,514.8,-0.011410284630766987,-1.288801100270403,-0.011455587925012445,-1.2939181448804895,0.005066773160902649,0.5722962253705793,0.005066773160902649,0.5722962253705793,0.0016379094753687928,0.20690751859218207,0.001760596473355469,0.2224058490546953,-0.08735985254640533,-11.035658921800774,-0.08735985254640533,-11.035658921800774,0.0030894173379723,0.3946642708054707,0.0031949661176465805,0.4081478269610459,-0.09492857142246414,-12.126854782151732,-0.09492857142246414,-12.126854782151732,0.0013149882371296107,0.1447908967355615,0.0013364462239076058,0.14715359554913235,-0.02025754226405796,-2.2305201120840064,-0.02025754226405796,-2.2305201120840064
0013_KNNBaseline_item_msd,998892,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853812828952385,0.00015197377292630598,0.8853243189076279,9.50097853156251e-05,0.9260422846899466,0.04081297556763441,0.9260422846899466,0.04081297556763441,0.7911680045755833,-0.0009668765186487961,0.7911929818379789,-0.000941899256253098,0.7690315257105154,-0.023103355383716773,0.7690315257105154,-0.023103355383716773,0.7829091510186347,0.7829553980952042,0.7398818573329956,0.7398818573329956,0.9080542679535588,0.9080638130617708,0.8984613874083445,0.8984613874083445,30.02318134307861,30.02318134307861,30.02318134307861,30.02318134307861,247.35452423095703,462.859120941162,468.0694700241089,468.08321633338926,200041.8,199778.4,263.4,263.4,4.027656206595509e-05,0.0045492710467313615,-1.6687425544725798e-05,-0.0018848585375978808,0.04070127835677406,4.597243103575088,0.04070127835677406,4.597243103575088,-0.000446281127169601,-0.05637608305330372,-0.00042130386477401416,-0.05322085166767841,-0.022582759992237578,-2.8527479102009647,-0.022582759992237578,-2.8527479102009647,0.00011284375040765404,0.014415467901407443,0.0001590908269771818,0.020323400289453453,-0.042914449935231413,-5.482198821937809,-0.042914449935231413,-5.482198821937809,-0.00014387625107037394,-0.015841945063252264,-0.00013433114285843484,-0.014790951040323666,-0.009736756796284718,-1.0720960903098802,-0.009736756796284718,-1.0720960903098802
0013_SVD,998892,6034,3706,6 user sample,SVD,0.8733655958875529,-0.0010309586830298256,0.8732970101546236,-0.0010995444159592749,0.9225184246594632,0.04812187008888047,0.9225184246594632,0.04812187008888047,0.7943477960104983,0.0006609245477864345,0.7943664408354698,0.0006795693727579266,0.7765789887214669,-0.017107882741244973,0.7765789887214669,-0.017107882741244973,0.7862339662154932,0.7862752074369638,0.7478436493903372,0.7478436493903372,0.9097895856040356,0.9097969233416204,0.9024146796236772,0.9024146796236772,117.33676872253416,117.33676872253416,117.33676872253416,117.33676872253416,54.92189383506775,82.61826510429383,88.62492604255677,88.63722162246704,200041.8,199778.4,263.4,263.4,-0.011975410445619672,-1.352632529156011,-0.01204399617854901,-1.3603793445004624,0.03717741832629062,4.199220194292002,0.03717741832629062,4.199220194292002,0.0027335103077453793,0.3453083600327797,0.0027521551327168714,0.34766365165753105,-0.015035296981286028,-1.8993210775546443,-0.015035296981286028,-1.8993210775546443,0.00343765894726622,0.4391511451124281,0.003478900168736754,0.4444195937608965,-0.034952657877889814,-4.4651025500958585,-0.034952657877889814,-4.4651025500958585,0.001591441399406368,0.17523063767104494,0.0015987791369912463,0.17603858224037727,-0.005783464580952025,-0.6368064742102063,-0.005783464580952025,-0.6368064742102063
0014_KNNBaseline_item_msd,999713,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852605875081141,3.127838580185838e-05,0.8851916907714867,-3.7618350825496805e-05,1.0105487691783133,0.12531946005600106,1.0105487691783133,0.12531946005600106,0.7914844102412788,-0.0006504708529533332,0.7915191795283021,-0.0006157015659300491,0.7580242895291601,-0.03411059156507201,0.7580242895291601,-0.03411059156507201,0.7834011958790016,0.7835004995930726,0.6908601566027409,0.6908601566027409,0.9084885054576636,0.9085385045724608,0.8582364926955905,0.8582364926955905,31.330942630767822,31.330942630767822,31.330942630767822,31.330942630767822,252.88669681549072,460.22611389160164,463.37710275650016,463.3814042568207,200041.8,199942.6,99.2,99.2,-8.041882505849252e-05,-0.009083372901879256,-0.0001493155616858477,-0.016865316371628344,0.12520776284514068,14.142320523897922,0.12520776284514068,14.142320523897922,-0.0001298754614741382,-0.016406406986306684,-9.510617445085412e-05,-0.012014206434693624,-0.03358999617359282,-4.243227640058746,-0.03358999617359282,-4.243227640058746,0.0006048886107745677,0.07727279819260838,0.0007041923248455317,0.08995856499412926,-0.0919361506654861,-11.744581548464556,-0.0919361506654861,-11.744581548464556,0.000290361253034388,0.03197113481096981,0.0003403603678315825,0.0374764438799486,-0.04996165150903864,-5.501184056348569,-0.04996165150903864,-5.501184056348569
0014_SVD,999713,6034,3706,6 user sample,SVD,0.8731088841081842,-0.0012876704623986381,0.8730366372257677,-0.0013599173448151092,1.0043496706021324,0.12995311603154958,1.0043496706021324,0.12995311603154958,0.7943126879783458,0.0006258165156338702,0.7943376656989608,0.0006507942362489193,0.7691148705311689,-0.024572000931542992,0.7691148705311689,-0.024572000931542992,0.7864479964131046,0.7865296437074102,0.7103385323469422,0.7103385323469422,0.9101357170066704,0.9101821292934302,0.8634883694393387,0.8634883694393387,116.29549331665041,116.29549331665041,116.29549331665041,116.29549331665041,56.326652574539175,92.85157289505005,98.02594442367555,98.03355622291565,200041.8,199942.6,99.2,99.2,-0.012232122224988373,-1.381628337272019,-0.012304369107404844,-1.3897886824835999,0.11900866426895984,13.442127204957945,0.11900866426895984,13.442127204957945,0.002698402275592815,0.34087336779140076,0.002723379996207864,0.3440286570612091,-0.022499415171584047,-2.8422194467612805,-0.022499415171584047,-2.8422194467612805,0.003651689144877568,0.46649289361380547,0.003733336439183166,0.4769231030498371,-0.0724577749212848,-9.256274492932294,-0.0724577749212848,-9.256274492932294,0.0019375728020412097,0.21334251940561647,0.0019839850888010435,0.2184528895441153,-0.04470977476529048,-4.922909725217052,-0.04470977476529048,-4.922909725217052
